No errors
No warnings
91 ms
data source=metars
4980 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KDWX 031935Z AUTO 20006KT 2 1/2SM UP BKN009 OVC013 00/M02 A2969 RMK AO2 T10051016,KDWX,2024-02-03T19:35:00Z,41.037,-107.5,-0.5,-1.6,200,6,,2.5,29.69,,,TRUE,TRUE,,,,,,UP,BKN,900,OVC,1300,,,,,IFR,,,,,,,,,,,,METAR,1974
KDWA 031935Z AUTO 01004KT 10SM BKN012 BKN039 10/08 A3006 RMK AO2,KDWA,2024-02-03T19:35:00Z,38.5803,-121.854,10,8,10,4,,10+,30.06,,,TRUE,TRUE,,,,,,,BKN,1200,BKN,3900,,,,,MVFR,,,,,,,,,,,,METAR,28
KDVO 031935Z AUTO 13005KT 10SM OVC055 11/09 A3002 RMK AO2,KDVO,2024-02-03T19:35:00Z,38.1417,-122.555,11,9,130,5,,10+,30.02,,,TRUE,TRUE,,,,,,,OVC,5500,,,,,,,VFR,,,,,,,,,,,,METAR,1
KDVK 031935Z AUTO 06008KT 10SM CLR 11/00 A2997 RMK AO2,KDVK,2024-02-03T19:35:00Z,37.5764,-84.7641,11,0,60,8,,10+,29.97,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,309
KDUX 031935Z AUTO 24009KT 10SM SCT026 BKN032 08/03 A2940 RMK AO2 T00830025,KDUX,2024-02-03T19:35:00Z,35.8608,-102.009,8.3,2.5,240,9,,10+,29.40,,,TRUE,TRUE,,,,,,,SCT,2600,BKN,3200,,,,,VFR,,,,,,,,,,,,METAR,1129
KDUH 031935Z AUTO 07005KT 10SM OVC007 M01/M03 A3015 RMK AO2 T10071026,KDUH,2024-02-03T19:35:00Z,41.7375,-83.6493,-0.7,-2.6,70,5,,10+,30.15,,,TRUE,TRUE,,,,,,,OVC,700,,,,,,,IFR,,,,,,,,,,,,METAR,203
KDUC 031935Z AUTO 15014G19KT 10SM SCT032 16/08 A2954 RMK AO2 T01650081,KDUC,2024-02-03T19:35:00Z,34.4778,-97.9616,16.5,8.1,150,14,19,10+,29.54,,,TRUE,TRUE,,,,,,,SCT,3200,,,,,,,VFR,,,,,,,,,,,,METAR,339
KDUB 031935Z AUTO 30011KT 2 1/2SM -SN SCT015 BKN028 OVC032 M01/M04 A2961 RMK AO2,KDUB,2024-02-03T19:35:00Z,43.5485,-109.684,-1,-4,300,11,,2.5,29.61,,,TRUE,TRUE,,,,,,-SN,SCT,1500,BKN,2800,OVC,3200,,,IFR,,,,,,,,,,,,METAR,2205
KDUA 031935Z AUTO 17009KT 10SM OVC010 14/12 A2959 RMK AO2,KDUA,2024-02-03T19:35:00Z,33.9427,-96.3967,14,12,170,9,,10+,29.59,,,TRUE,TRUE,,,,,,,OVC,1000,,,,,,,MVFR,,,,,,,,,,,,METAR,209
KDTL 031935Z AUTO 14013KT 4SM BR OVC004 01/01 A2997 RMK AO2,KDTL,2024-02-03T19:35:00Z,46.8286,-95.8857,1,1,140,13,,4,29.97,,,TRUE,TRUE,,,,,,BR,OVC,400,,,,,,,LIFR,,,,,,,,,,,,METAR,425
KDTA 031935Z AUTO 16004KT 10SM SCT060 BKN090 04/M01 A2985 RMK AO1,KDTA,2024-02-03T19:35:00Z,39.3879,-112.504,4,-1,160,4,,10+,29.85,,,TRUE,TRUE,,,,,,,SCT,6000,BKN,9000,,,,,VFR,,,,,,,,,,,,METAR,1452
KDSF 031935Z AUTO 07026KT 9SM FEW120 20/18 A2971 RMK A01,KDSF,2024-02-03T19:35:00Z,28.35,-88.27,20,18,70,26,,9,29.71,,,TRUE,TRUE,,,,,,,FEW,12000,,,,,,,VFR,,,,,,,,,,,,METAR,40
KDRP 031935Z AUTO 14010KT 10SM CLR 20/08 A2976 RMK AO2,KDRP,2024-02-03T19:35:00Z,35.1213,-90.8246,20,8,140,10,,10+,29.76,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,73
KDRM 031935Z AUTO 20005KT 10SM SCT009 00/M03 A3014 RMK AO2 T00001026,KDRM,2024-02-03T19:35:00Z,46.009,-83.743,0,-2.6,200,5,,10+,30.14,,,TRUE,TRUE,,,,,,,SCT,900,,,,,,,VFR,,,,,,,,,,,,METAR,201
KDRI 031935Z AUTO 08003KT 6SM -RA BR OVC090 12/12 A2963 RMK AO2 P0002 T01220122 $,KDRI,2024-02-03T19:35:00Z,30.8344,-93.3359,12.2,12.2,80,3,,6,29.63,,,TRUE,TRUE,TRUE,,,,,-RA BR,OVC,9000,,,,,,,VFR,,,,,,0.02,,,,,,METAR,59
KDQH 031935Z AUTO 06006KT 10SM CLR 19/09 A2993 RMK AO2 T01900091,KDQH,2024-02-03T19:35:00Z,31.4739,-82.8609,19,9.1,60,6,,10+,29.93,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,76
KDNV 031935Z AUTO 07012G16KT 10SM CLR 07/03 A3001 RMK AO2 T00660025,KDNV,2024-02-03T19:35:00Z,40.2032,-87.5897,6.6,2.5,70,12,16,10+,30.01,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,208
KDNS 031935Z AUTO 09009G18KT 2 1/2SM BR OVC004 03/03 A2986 RMK AO2,KDNS,2024-02-03T19:35:00Z,41.9842,-95.38,3,3,90,9,18,2.5,29.86,,,TRUE,TRUE,,,,,,BR,OVC,400,,,,,,,LIFR,,,,,,,,,,,,METAR,382
KDNN 031935Z AUTO 17007KT 130V220 10SM CLR 16/01 A2993 RMK AO2 T01590012,KDNN,2024-02-03T19:35:00Z,34.727,-84.8733,15.9,1.2,170,7,,10+,29.93,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,216
KDNA 031935Z AUTO 29022G39KT 9SM BKN049 11/M03 A2981 RMK AO2,KDNA,2024-02-03T19:35:00Z,31.875,-106.694,11,-3,290,22,39,9,29.81,,,TRUE,TRUE,,,,,,,BKN,4900,,,,,,,VFR,,,,,,,,,,,,METAR,1254
KDLZ 031935Z AUTO 10004KT 10SM CLR 06/00 A3009 RMK AO2,KDLZ,2024-02-03T19:35:00Z,40.281,-83.114,6,0,100,4,,10+,30.09,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,287
KDLP 031935Z AUTO 12027KT 10SM CLR A2954 RMK A01,KDLP,2024-02-03T19:35:00Z,29.121,-89.547,,,120,27,,10+,29.54,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,31
KDLL 031935Z AUTO 12006KT 10SM CLR 06/01 A3007 RMK AO2 T00610005,KDLL,2024-02-03T19:35:00Z,43.5236,-89.7736,6.1,0.5,120,6,,10+,30.07,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,297
KDKX 031935Z AUTO VRB03KT 10SM CLR 16/04 A2993 RMK A01,KDKX,2024-02-03T19:35:00Z,35.9658,-83.8717,16,4,VRB,3,,10+,29.93,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,253
KDKR 031935Z AUTO 13003KT 10SM BKN014 16/15 A2959 RMK AO2,KDKR,2024-02-03T19:35:00Z,31.3097,-95.4039,16,15,130,3,,10+,29.59,,,TRUE,TRUE,,,,,,,BKN,1400,,,,,,,MVFR,,,,,,,,,,,,METAR,105
KDKB 031935Z AUTO 09008KT 10SM CLR 08/00 A3005 RMK AO2 T00750001,KDKB,2024-02-03T19:35:00Z,41.9338,-88.7066,7.5,0.1,90,8,,10+,30.05,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,277
KDEH 031935Z AUTO 13008G15KT 10SM CLR 04/M00 A3000 RMK AO2,KDEH,2024-02-03T19:35:00Z,43.2755,-91.7433,4,0,130,8,15,10+,30.00,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,348
KDED 031935Z AUTO 06010KT 10SM CLR 23/09 A2986 RMK AO2 T02270094,KDED,2024-02-03T19:35:00Z,29.075,-81.286,22.7,9.4,60,10,,10+,29.86,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,21
KDCY 031935Z AUTO 07008KT 10SM CLR 11/M01 A2996 RMK AO2 T01091009,KDCY,2024-02-03T19:35:00Z,38.6953,-87.1314,10.9,-0.9,70,8,,10+,29.96,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,143
KDCM 031935Z AUTO 07007KT 10SM CLR 12/00 A3000 RMK AO2,KDCM,2024-02-03T19:35:00Z,34.7908,-81.1987,12,0,70,7,,10+,30.00,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,191
KDBN 031935Z AUTO 10SM CLR 18/03 A2996 RMK AO2,KDBN,2024-02-03T19:35:00Z,32.5632,-82.9855,18,3,,,,10+,29.96,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,90
KD95 031935Z AUTO 36004KT 10SM CLR 03/M03 A3014 RMK AO2 T00271030,KD95,2024-02-03T19:35:00Z,43.0675,-83.2702,2.7,-3,360,4,,10+,30.14,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,253
KD73 031935Z AUTO 04008KT 010V080 10SM CLR 15/01 A2996 RMK AO2 T01460012,KD73,2024-02-03T19:35:00Z,33.7826,-83.6948,14.6,1.2,40,8,,10+,29.96,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,254
KD60 031935Z AUTO 17010KT M1/4SM FG OVC002 03/03 A2978 RMK AO2,KD60,2024-02-03T19:35:00Z,48.3834,-102.898,3,3,170,10,,0.25,29.78,,,TRUE,TRUE,,,,,,FG,OVC,200,,,,,,,LIFR,,,,,,,,,,,,METAR,682
KD57 031935Z AUTO 16010KT 2 1/2SM BR OVC004 03/03 A2979 RMK AO2,KD57,2024-02-03T19:35:00Z,46.814,-101.864,3,3,160,10,,2.5,29.79,,,TRUE,TRUE,,,,,,BR,OVC,400,,,,,,,LIFR,,,,,,,,,,,,METAR,636
KD55 031935Z AUTO 17015KT 1SM BR CLR 02/02 A2990 RMK AO2,KD55,2024-02-03T19:35:00Z,48.7519,-98.3971,2,2,170,15,,1,29.90,,,TRUE,TRUE,,,,,,BR,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,488
KD50 031935Z AUTO 19010KT 8SM OVC007 03/03 A2977 RMK AO2,KD50,2024-02-03T19:35:00Z,48.9248,-103.296,3,3,190,10,,8,29.77,,,TRUE,TRUE,,,,,,,OVC,700,,,,,,,IFR,,,,,,,,,,,,METAR,591
KD39 031935Z AUTO 12008KT 10SM OVC007 01/00 A3002 RMK AO2 T00051005,KD39,2024-02-03T19:35:00Z,45.7057,-94.9308,0.5,-0.5,120,8,,10+,30.02,,,TRUE,TRUE,,,,,,,OVC,700,,,,,,,IFR,,,,,,,,,,,,METAR,378
KD25 031935Z AUTO 17004KT 10SM CLR 04/M04 A3005 RMK AO2 T00421042,KD25,2024-02-03T19:35:00Z,46.1203,-89.88,4.2,-4.2,170,4,,10+,30.05,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,490
KD09 031935Z AUTO 13013KT 1/4SM FG OVC002 03/03 A2984 RMK AO2,KD09,2024-02-03T19:35:00Z,48.83,-100.417,3,3,130,13,,0.25,29.84,,,TRUE,TRUE,,,,,,FG,OVC,200,,,,,,,LIFR,,,,,,,,,,,,METAR,512
KCZT 031935Z AUTO 00000KT 10SM CLR 23/06 A2965 RMK AO2,KCZT,2024-02-03T19:35:00Z,28.5204,-99.8192,23,6,0,0,,10+,29.65,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,176
KCZL 031935Z AUTO 15010G16KT 090V190 10SM CLR 17/02 A2993 RMK AO2,KCZL,2024-02-03T19:35:00Z,34.45,-84.936,17,2,150,10,16,10+,29.93,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,197
KCYD 031935Z AUTO 12022KT 10SM BKN036 BKN048 OVC120 21/17 A2970 RMK A02 LTG DSNT E T02140171,KCYD,2024-02-03T19:35:00Z,28.169,-89.223,21.4,17.1,120,22,,10+,29.70,,,TRUE,TRUE,,,,,,,BKN,3600,BKN,4800,OVC,12000,,,VFR,,,,,,,,,,,,METAR,30
KCXW 031935Z AUTO 09006G11KT 3SM BR CLR 12/12 A2974 RMK A01,KCXW,2024-02-03T19:35:00Z,35.0217,-92.5506,12,12,90,6,11,3,29.74,,,TRUE,TRUE,,,,,,BR,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,84
KCXU 031935Z AUTO 06003KT 10SM SCT001 22/07 A2988 RMK AO1 T02210065,KCXU,2024-02-03T19:35:00Z,31.2141,-84.2358,22.1,6.5,60,3,,10+,29.88,,,TRUE,TRUE,,,,,,,SCT,100,,,,,,,VFR,,,,,,,,,,,,METAR,48
KCXP 031935Z AUTO 00000KT 10SM CLR 04/M10 A2995 RMK AO2,KCXP,2024-02-03T19:35:00Z,39.1905,-119.732,4,-10,0,0,,10+,29.95,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1431
KCXE 031935Z AUTO 00000KT 10SM CLR 10/M02 A3002 RMK AO1 T01001020,KCXE,2024-02-03T19:35:00Z,36.7923,-78.5027,10,-2,0,0,,10+,30.02,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,154
KCWV 031935Z AUTO 14005KT 10SM CLR 18/07 A2995 RMK AO2 T01820069,KCWV,2024-02-03T19:35:00Z,32.193,-81.873,18.2,6.9,140,5,,10+,29.95,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,32
KCWC 031935Z AUTO 19007G15KT 10SM CLR 17/04 A2953 RMK AO2 T01720035,KCWC,2024-02-03T19:35:00Z,33.8629,-98.4914,17.2,3.5,190,7,15,10+,29.53,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,304
KCVX 031935Z AUTO 29007KT 10SM CLR 03/00 A3014 RMK AO2 T00310004,KCVX,2024-02-03T19:35:00Z,45.304,-85.2689,3.1,0.4,290,7,,10+,30.14,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,196
KCVH 031935Z AUTO 00000KT 10SM CLR 11/08 A3001 RMK A01,KCVH,2024-02-03T19:35:00Z,36.8919,-121.41,11,8,0,0,,10+,30.01,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,68
KCVC 031935Z AUTO 07006KT 10SM CLR 15/02 A2995 RMK AO2,KCVC,2024-02-03T19:35:00Z,33.6312,-83.8482,15,2,70,6,,10+,29.95,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,240
KCVB 031935Z AUTO 30009G14KT 7SM CLR 23/04 A2965 RMK AO2 T02270043,KCVB,2024-02-03T19:35:00Z,29.343,-98.8497,22.7,4.3,300,9,14,7,29.65,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,234
KCUL 031935Z AUTO 10006KT 10SM CLR 15/00 A2993 RMK AO2 T01451002,KCUL,2024-02-03T19:35:00Z,38.0887,-88.1212,14.5,-0.2,100,6,,10+,29.93,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,116
KCUH 031935Z AUTO 16008KT 4SM RA SCT010 BKN016 OVC025 12/12 A2959 RMK AO2 T01220117,KCUH,2024-02-03T19:35:00Z,35.949,-96.768,12.2,11.7,160,8,,4,29.59,,,TRUE,TRUE,,,,,,RA,SCT,1000,BKN,1600,OVC,2500,,,MVFR,,,,,,,,,,,,METAR,274
KCTY 031935Z AUTO 08006KT 10SM CLR 22/02 A2986 RMK AO2,KCTY,2024-02-03T19:35:00Z,29.6334,-83.1055,22,2,80,6,,10+,29.86,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,12
KCTJ 031935Z AUTO 12005KT 10SM CLR 16/02 A2996 RMK AO2 T01570021 PNO,KCTJ,2024-02-03T19:35:00Z,33.6313,-85.1538,15.7,2.1,120,5,,10+,29.96,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,351
KCSQ 031935Z AUTO 10012KT 8SM BKN013 07/06 A2983 RMK AO2,KCSQ,2024-02-03T19:35:00Z,41.0188,-94.361,7,6,100,12,,8,29.83,,,TRUE,TRUE,,,,,,,BKN,1300,,,,,,,MVFR,,,,,,,,,,,,METAR,394
KCSB 031935Z AUTO 08010KT 8SM -RA OVC002 07/07 A2958 RMK AO2,KCSB,2024-02-03T19:35:00Z,40.307,-100.162,7,7,80,10,,8,29.58,,,TRUE,TRUE,,,,,,-RA,OVC,200,,,,,,,LIFR,,,,,,,,,,,,METAR,736
KCQW 031935Z AUTO 00000KT 10SM CLR 13/M01 A3000 RMK AO2,KCQW,2024-02-03T19:35:00Z,34.7128,-79.9622,13,-1,0,0,,10+,30.00,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,67
KCQM 031935Z AUTO 21004KT 10SM CLR 01/M04 A3003 RMK AO2,KCQM,2024-02-03T19:35:00Z,47.8199,-92.6817,1,-4,210,4,,10+,30.03,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,406
KCQF 031935Z AUTO 13008G14KT 10SM CLR 16/10 A2979 RMK AO2,KCQF,2024-02-03T19:35:00Z,30.4618,-87.8749,16,10,130,8,14,10+,29.79,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,21
KCPW 031935Z AUTO 24008G18KT OVC002 M10/M10 A2964 RMK AO2 PWINO,KCPW,2024-02-03T19:35:00Z,37.464,-106.804,-10,-10,240,8,18,,29.64,,,TRUE,TRUE,,,,,TRUE,,OVC,200,,,,,,,LIFR,,,,,,,,,,,,METAR,3570
KCPU 031935Z AUTO 00000KT 10SM CLR 10/05 A3001 RMK AO2 T00970046,KCPU,2024-02-03T19:35:00Z,38.1445,-120.645,9.7,4.6,0,0,,10+,30.01,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,400
KCPT 031935Z AUTO 24010G16KT 10SM CLR 19/07 A2955 RMK A01,KCPT,2024-02-03T19:35:00Z,32.3526,-97.435,19,7,240,10,16,10+,29.55,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,260
KCPP 031935Z AUTO VRB06G13KT 10SM CLR 15/02 A2995 RMK AO2,KCPP,2024-02-03T19:35:00Z,33.5991,-83.1401,15,2,VRB,6,13,10+,29.95,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,207
KCPK 031935Z AUTO 35006G15KT 10SM CLR 07/M02 A3003 RMK AO2 T00731020,KCPK,2024-02-03T19:35:00Z,36.6631,-76.3264,7.3,-2,350,6,15,10+,30.03,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,4
KCPF 031935Z AUTO 00000KT 10SM CLR 13/M05 A2998 RMK AO2,KCPF,2024-02-03T19:35:00Z,37.3869,-83.2593,13,-5,0,0,,10+,29.98,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,382
KCOQ 031935Z AUTO 00000KT 2 1/2SM BR OVC002 M02/M02 A3005 RMK AO2 TSNO,KCOQ,2024-02-03T19:35:00Z,46.6986,-92.5034,-2,-2,0,0,,2.5,30.05,,,TRUE,TRUE,,,TRUE,,,BR,OVC,200,,,,,,,LIFR,,,,,,,,,,,,METAR,390
KCOM 031935Z AUTO 24015G20KT 10SM SCT070 17/01 A2958 RMK AO2 T01650005,KCOM,2024-02-03T19:35:00Z,31.8415,-99.4058,16.5,0.5,240,15,20,10+,29.58,,,TRUE,TRUE,,,,,,,SCT,7000,,,,,,,VFR,,,,,,,,,,,,METAR,516
KCNI 031935Z AUTO 12006KT 10SM CLR 15/01 A2996 RMK AO2 T01450013,KCNI,2024-02-03T19:35:00Z,34.31,-84.424,14.5,1.3,120,6,,10+,29.96,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,371
KCNC 031935Z AUTO 09012KT 10SM CLR 08/05 A2987 RMK AO2,KCNC,2024-02-03T19:35:00Z,41.0185,-93.3608,8,5,90,12,,10+,29.87,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,319
KCNB 031935Z AUTO 12010KT 3SM BR OVC004 02/02 A2995 RMK AO2 T00210017,KCNB,2024-02-03T19:35:00Z,44.7297,-96.2623,2.1,1.7,120,10,,3,29.95,,,TRUE,TRUE,,,,,,BR,OVC,400,,,,,,,LIFR,,,,,,,,,,,,METAR,363
KCMR 031935Z AUTO 24009G14KT 200V260 10SM SCT017 BKN022 02/M01 A2992 RMK AO2,KCMR,2024-02-03T19:35:00Z,35.3016,-112.197,2,-1,240,9,14,10+,29.92,,,TRUE,TRUE,,,,,,,SCT,1700,BKN,2200,,,,,MVFR,,,,,,,,,,,,METAR,2039
KCMD 031935Z AUTO 12007KT 060V170 10SM CLR 18/05 A2988 RMK AO2,KCMD,2024-02-03T19:35:00Z,34.2722,-86.8583,18,5,120,7,,10+,29.88,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,294
KCLW 031935Z AUTO 00000KT 10SM CLR 20/07 A2983 RMK AO2,KCLW,2024-02-03T19:35:00Z,27.9741,-82.7563,20,7,0,0,,10+,29.83,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,21
KCLS 031935Z AUTO 00000KT 10SM CLR 06/06 A3004 RMK AO2,KCLS,2024-02-03T19:35:00Z,46.6774,-122.986,6,6,0,0,,10+,30.04,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,52
KCLK 031935Z AUTO 15015G19KT 10SM CLR 15/06 A2950 RMK AO2,KCLK,2024-02-03T19:35:00Z,35.5381,-98.9336,15,6,150,15,19,10+,29.50,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,489
KCLI 031935Z AUTO 00000KT 10SM OVC009 00/M02 A3014 RMK AO2 T10011024,KCLI,2024-02-03T19:35:00Z,44.6152,-88.7313,-0.1,-2.4,0,0,,10+,30.14,,,TRUE,TRUE,,,,,,,OVC,900,,,,,,,IFR,,,,,,,,,,,,METAR,248
KCKZ 031935Z AUTO VRB05G14KT 10SM CLR 07/M05 A3001 RMK AO2,KCKZ,2024-02-03T19:35:00Z,40.3864,-75.2953,7,-5,VRB,5,14,10+,30.01,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,160
KCKP 031935Z AUTO 09008KT 1 1/2SM BR OVC003 03/03 A2989 RMK AO2 T00250025,KCKP,2024-02-03T19:35:00Z,42.7304,-95.5538,2.5,2.5,90,8,,1.5,29.89,,,TRUE,TRUE,,,,,,BR,OVC,300,,,,,,,LIFR,,,,,,,,,,,,METAR,369
KCKN 031935Z AUTO 16008KT 3/4SM BR OVC004 01/01 A2998 RMK AO2,KCKN,2024-02-03T19:35:00Z,47.8404,-96.6201,1,1,160,8,,0.75,29.98,,,TRUE,TRUE,,,,,,BR,OVC,400,,,,,,,LIFR,,,,,,,,,,,,METAR,272
KCKM 031935Z AUTO 15003KT 10SM 19/ A2977 RMK A01,KCKM,2024-02-03T19:35:00Z,34.2945,-90.5146,19,,150,3,,10+,29.77,,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,52
KCKI 031935Z AUTO 05003KT 10SM CLR 12/M03 A3000 RMK AO2,KCKI,2024-02-03T19:35:00Z,33.7187,-79.8567,12,-3,50,3,,10+,30.00,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,19
KCKF 031935Z AUTO 08007KT 10SM CLR 19/06 A2993 RMK AO2 T01860060,KCKF,2024-02-03T19:35:00Z,31.9889,-83.7739,18.6,6,80,7,,10+,29.93,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,92
KCKC 031935Z AUTO 00000KT 1 1/4SM BR OVC003 M02/M02 A3001 RMK AO2 VIS 1/2V5,KCKC,2024-02-03T19:35:00Z,47.8366,-90.3864,-2,-2,0,0,,1.25,30.01,,,TRUE,TRUE,,,,,,BR,OVC,300,,,,,,,LIFR,,,,,,,,,,,,METAR,544
KCJR 031935Z AUTO 00000KT 10SM CLR 10/M05 A3005 RMK AO2 T01011052,KCJR,2024-02-03T19:35:00Z,38.5261,-77.8574,10.1,-5.2,0,0,,10+,30.05,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,90
KCIR 031935Z AUTO 09008KT 10SM CLR 17/07 A2987 RMK AO2 T01690068,KCIR,2024-02-03T19:35:00Z,37.0639,-89.2232,16.9,6.8,90,8,,10+,29.87,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,96
KCIN 031935Z AUTO 11018KT 3SM BR OVC004 03/03 A2987 RMK AO2,KCIN,2024-02-03T19:35:00Z,42.0444,-94.7888,3,3,110,18,,3,29.87,,,TRUE,TRUE,,,,,,BR,OVC,400,,,,,,,LIFR,,,,,,,,,,,,METAR,365
KCHK 031935Z AUTO 15013G16KT 10SM SCT038 17/07 A2950 RMK AO2 T01660074,KCHK,2024-02-03T19:35:00Z,35.0927,-97.9709,16.6,7.4,150,13,16,10+,29.50,,,TRUE,TRUE,,,,,,,SCT,3800,,,,,,,VFR,,,,,,,,,,,,METAR,346
KCGC 031935Z AUTO 12004KT 10SM CLR 22/04 A2985 RMK AO2,KCGC,2024-02-03T19:35:00Z,28.866,-82.5741,22,4,120,4,,10+,29.85,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,3
KCFS 031935Z AUTO 00000KT 10SM CLR 03/M03 A3014 RMK AO2 T00301035,KCFS,2024-02-03T19:35:00Z,43.4624,-83.4428,3,-3.5,0,0,,10+,30.14,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,214
KCFJ 031935Z AUTO 30010G16KT 220V360 10SM CLR 06/M02 A3002 RMK AO2 T00571018,KCFJ,2024-02-03T19:35:00Z,39.9767,-86.9148,5.7,-1.8,300,10,16,10+,30.02,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,243
